bairro,percentual_verde,lat,lon,ano,mes,temp_max_media,temp_max_abs,chuva_total,umidade_min_media,estacao
Jardim Guanabara,2.3184671371006447,-22.796,-43.193,2021,5,26.72903225806452,34.9,37.7,53.70967741935484,Outono
Jardim Guanabara,2.3184671371006447,-22.796,-43.193,2021,6,25.186666666666667,30.2,37.9,55.6,Inverno
Jardim Guanabara,2.3184671371006447,-22.796,-43.193,2021,7,24.858064516129037,32.4,15.3,44.516129032258064,Inverno
Jardim Guanabara,2.3184671371006447,-22.796,-43.193,2021,8,27.25161290322581,35.2,66.0,46.12903225806452,Inverno
Jardim Guanabara,2.3184671371006447,-22.796,-43.193,2021,9,28.53333333333333,38.3,20.4,52.43333333333333,Primavera
Jardim Guanabara,2.3184671371006447,-22.796,-43.193,2021,10,26.029032258064515,33.2,169.6,65.93548387096774,Primavera
Jardim Guanabara,2.3184671371006447,-22.796,-43.193,2021,11,27.326666666666664,33.2,128.29999999999998,59.3,Primavera
Jardim Guanabara,2.3184671371006447,-22.796,-43.193,2021,12,28.47741935483871,33.6,251.2,62.61290322580645,Verao
Jardim Guanabara,2.3184671371006447,-22.796,-43.193,2022,1,30.30322580645161,36.5,189.0,61.41935483870968,Verao
Jardim Guanabara,2.3184671371006447,-22.796,-43.193,2022,2,29.446428571428573,33.7,149.7,64.57142857142857,Verao
Jardim Guanabara,2.3184671371006447,-22.796,-43.193,2022,3,33.08064516129032,37.2,65.3,43.64516129032258,Outono
Jardim Guanabara,2.3184671371006447,-22.796,-43.193,2022,4,28.356666666666666,35.3,130.5,59.7,Outono
Jardim Guanabara,2.3184671371006447,-22.796,-43.193,2022,5,26.29032258064516,33.0,36.7,53.83870967741935,Outono
Jardim Guanabara,2.3184671371006447,-22.796,-43.193,2022,6,24.886666666666667,28.8,39.7,55.4,Inverno
Jardim Guanabara,2.3184671371006447,-22.796,-43.193,2022,7,27.77741935483871,32.3,14.4,43.12903225806452,Inverno
Jardim Guanabara,2.3184671371006447,-22.796,-43.193,2022,8,25.967741935483872,35.5,33.2,49.64516129032258,Inverno
Jardim Guanabara,2.3184671371006447,-22.796,-43.193,2022,9,25.7,39.0,153.0,53.0,Primavera
Jardim Guanabara,2.3184671371006447,-22.796,-43.193,2022,10,28.17096774193548,34.3,72.9,61.16129032258065,Primavera
Jardim Guanabara,2.3184671371006447,-22.796,-43.193,2022,11,26.91,33.3,156.4,60.46666666666667,Primavera
Jardim Guanabara,2.3184671371006447,-22.796,-43.193,2022,12,29.348387096774196,35.8,190.2,56.935483870967744,Verao
Jardim Guanabara,2.3184671371006447,-22.796,-43.193,2023,1,29.616129032258065,33.4,233.5,65.48387096774194,Verao
Jardim Guanabara,2.3184671371006447,-22.796,-43.193,2023,2,31.27142857142857,34.6,186.7,62.535714285714285,Verao
Jardim Guanabara,2.3184671371006447,-22.796,-43.193,2023,3,31.187096774193545,35.9,85.7,55.483870967741936,Outono
Jardim Guanabara,2.3184671371006447,-22.796,-43.193,2023,4,27.91,32.0,70.8,57.56666666666667,Outono
Jardim Guanabara,2.3184671371006447,-22.796,-43.193,2023,5,26.01290322580645,31.1,63.6,56.70967741935484,Outono
Jardim Guanabara,2.3184671371006447,-22.796,-43.193,2023,6,26.273333333333333,29.9,16.900000000000002,51.266666666666666,Inverno
Jardim Guanabara,2.3184671371006447,-22.796,-43.193,2023,7,25.712903225806453,35.9,67.9,50.32258064516129,Inverno
Jardim Guanabara,2.3184671371006447,-22.796,-43.193,2023,8,27.493548387096773,38.1,80.8,52.16129032258065,Inverno
Jardim Guanabara,2.3184671371006447,-22.796,-43.193,2023,9,30.85333333333333,39.8,34.4,45.06666666666667,Primavera
Jardim Guanabara,2.3184671371006447,-22.796,-43.193,2023,10,29.516129032258064,36.4,88.0,58.45161290322581,Primavera
Jardim Guanabara,2.3184671371006447,-22.796,-43.193,2023,11,32.04,43.2,113.3,50.06666666666667,Primavera
Jardim Guanabara,2.3184671371006447,-22.796,-43.193,2023,12,31.38064516129032,37.8,84.8,54.45161290322581,Verao
Jardim Sulacap,16.61505832832819,-22.898,-43.412,2020,1,30.396774193548385,36.0,173.9,58.12903225806452,Verao
Jardim Sulacap,16.61505832832819,-22.898,-43.412,2020,2,29.2,34.8,381.0,65.13793103448276,Verao
Jardim Sulacap,16.61505832832819,-22.898,-43.412,2020,3,27.570967741935487,33.6,173.70000000000002,64.80645161290323,Outono
Jardim Sulacap,16.61505832832819,-22.898,-43.412,2020,4,26.16,31.3,58.8,63.56666666666667,Outono
Jardim Sulacap,16.61505832832819,-22.898,-43.412,2020,5,25.26129032258065,30.5,100.1,55.87096774193548,Outono
Jardim Sulacap,16.61505832832819,-22.898,-43.412,2020,6,26.776666666666664,32.2,26.3,54.9,Inverno
Jardim Sulacap,16.61505832832819,-22.898,-43.412,2020,7,25.983870967741936,31.9,57.6,53.096774193548384,Inverno
Jardim Sulacap,16.61505832832819,-22.898,-43.412,2020,8,25.9,32.9,66.5,51.096774193548384,Inverno
Jardim Sulacap,16.61505832832819,-22.898,-43.412,2020,9,30.046666666666667,37.0,132.1,48.43333333333333,Primavera
Jardim Sulacap,16.61505832832819,-22.898,-43.412,2020,10,28.580645161290324,39.3,108.8,56.0,Primavera
Jardim Sulacap,16.61505832832819,-22.898,-43.412,2020,11,27.05666666666667,34.8,214.0,63.36666666666667,Primavera
Jardim Sulacap,16.61505832832819,-22.898,-43.412,2020,12,29.33870967741936,36.0,244.7,63.80645161290322,Verao
Jardim Sulacap,16.61505832832819,-22.898,-43.412,2021,1,32.31612903225806,37.7,245.5,50.32258064516129,Verao
Jardim Sulacap,16.61505832832819,-22.898,-43.412,2021,2,30.057142857142857,37.5,166.6,57.5,Verao
Jardim Sulacap,16.61505832832819,-22.898,-43.412,2021,3,31.12258064516129,34.7,170.20000000000002,53.354838709677416,Outono
Jardim Sulacap,16.61505832832819,-22.898,-43.412,2021,4,26.296666666666667,32.6,132.9,58.4,Outono
Jardim Sulacap,16.61505832832819,-22.898,-43.412,2021,5,25.8,32.6,55.5,58.03225806451613,Outono
Jardim Sulacap,16.61505832832819,-22.898,-43.412,2021,6,24.09333333333333,29.8,71.8,61.266666666666666,Inverno
Jardim Sulacap,16.61505832832819,-22.898,-43.412,2021,7,23.193548387096776,30.4,25.6,53.12903225806452,Inverno
Jardim Sulacap,16.61505832832819,-22.898,-43.412,2021,8,25.73548387096774,33.2,87.6,53.2258064516129,Inverno
Jardim Sulacap,16.61505832832819,-22.898,-43.412,2021,9,27.973333333333336,37.4,23.9,54.93333333333333,Primavera
Jardim Sulacap,16.61505832832819,-22.898,-43.412,2021,10,25.98709677419355,34.3,215.5,65.7741935483871,Primavera
Jardim Sulacap,16.61505832832819,-22.898,-43.412,2021,11,26.916666666666668,35.2,175.29999999999998,60.03333333333333,Primavera
Jardim Sulacap,16.61505832832819,-22.898,-43.412,2021,12,27.967741935483872,34.0,282.7,63.516129032258064,Verao
Jardim Sulacap,16.61505832832819,-22.898,-43.412,2022,1,30.351612903225806,35.8,263.7,60.58064516129032,Verao
Jardim Sulacap,16.61505832832819,-22.898,-43.412,2022,2,29.214285714285715,33.8,217.2,64.0,Verao
Jardim Sulacap,16.61505832832819,-22.898,-43.412,2022,3,32.36451612903225,35.9,118.9,47.0,Outono
Jardim Sulacap,16.61505832832819,-22.898,-43.412,2022,4,27.55,33.4,146.8,62.56666666666667,Outono
Jardim Sulacap,16.61505832832819,-22.898,-43.412,2022,5,25.270967741935483,31.4,56.4,57.64516129032258,Outono
Jardim Sulacap,16.61505832832819,-22.898,-43.412,2022,6,23.946666666666665,29.0,74.19999999999999,60.2,Inverno
Jardim Sulacap,16.61505832832819,-22.898,-43.412,2022,7,26.68064516129032,32.3,23.0,47.74193548387097,Inverno
Jardim Sulacap,16.61505832832819,-22.898,-43.412,2022,8,24.951612903225808,32.7,72.5,52.54838709677419,Inverno
Jardim Sulacap,16.61505832832819,-22.898,-43.412,2022,9,24.37,34.8,167.3,59.43333333333333,Primavera
Jardim Sulacap,16.61505832832819,-22.898,-43.412,2022,10,28.22903225806452,34.1,99.4,60.64516129032258,Primavera
Jardim Sulacap,16.61505832832819,-22.898,-43.412,2022,11,25.993333333333336,32.7,231.6,64.86666666666666,Primavera
Jardim Sulacap,16.61505832832819,-22.898,-43.412,2022,12,28.01290322580645,34.0,349.3,64.03225806451613,Verao
Jardim Sulacap,16.61505832832819,-22.898,-43.412,2023,1,29.538709677419355,34.5,354.8,62.83870967741935,Verao
Jardim Sulacap,16.61505832832819,-22.898,-43.412,2023,2,31.65714285714285,35.9,238.2,58.0,Verao
Jardim Sulacap,16.61505832832819,-22.898,-43.412,2023,3,30.67096774193548,35.2,116.5,57.2258064516129,Outono
Jardim Sulacap,16.61505832832819,-22.898,-43.412,2023,4,26.86,31.8,109.0,61.833333333333336,Outono
Jardim Sulacap,16.61505832832819,-22.898,-43.412,2023,5,25.19677419354839,29.5,74.7,60.74193548387097,Outono
Jardim Sulacap,16.61505832832819,-22.898,-43.412,2023,6,25.15666666666667,28.7,26.3,54.23333333333333,Inverno
Jardim Sulacap,16.61505832832819,-22.898,-43.412,2023,7,25.05806451612903,32.3,48.9,53.193548387096776,Inverno
Jardim Sulacap,16.61505832832819,-22.898,-43.412,2023,8,26.62258064516129,35.2,96.7,55.064516129032256,Inverno
Jardim Sulacap,16.61505832832819,-22.898,-43.412,2023,9,30.133333333333333,37.5,52.0,49.1,Primavera
Jardim Sulacap,16.61505832832819,-22.898,-43.412,2023,10,28.580645161290324,36.7,87.0,63.45161290322581,Primavera
Jardim Sulacap,16.61505832832819,-22.898,-43.412,2023,11,31.076666666666664,41.0,126.3,54.3,Primavera
Jardim Sulacap,16.61505832832819,-22.898,-43.412,2023,12,30.951612903225808,37.2,174.4,55.54838709677419,Verao
Joá,2.8708400561400635,-23.004,-43.298,2020,1,29.793548387096774,36.1,107.4,57.87096774193548,Verao
Joá,2.8708400561400635,-23.004,-43.298,2020,2,28.341379310344827,34.2,302.4,68.24137931034483,Verao
Joá,2.8708400561400635,-23.004,-43.298,2020,3,26.61935483870968,32.3,145.79999999999998,68.6774193548387,Outono
Joá,2.8708400561400635,-23.004,-43.298,2020,4,25.673333333333336,31.4,46.4,64.5,Outono
Joá,2.8708400561400635,-23.004,-43.298,2020,5,24.774193548387096,30.1,96.1,58.32258064516129,Outono
Joá,2.8708400561400635,-23.004,-43.298,2020,6,26.24,31.1,27.1,56.333333333333336,Inverno
Joá,2.8708400561400635,-23.004,-43.298,2020,7,25.67419354838709,32.1,64.8,53.54838709677419,Inverno
Joá,2.8708400561400635,-23.004,-43.298,2020,8,24.793548387096774,32.6,70.2,54.903225806451616,Inverno
Joá,2.8708400561400635,-23.004,-43.298,2020,9,27.51333333333333,35.2,159.20000000000002,59.66666666666666,Primavera
Joá,2.8708400561400635,-23.004,-43.298,2020,10,27.038709677419355,37.6,99.0,60.03225806451613,Primavera
Joá,2.8708400561400635,-23.004,-43.298,2020,11,25.69,32.6,131.6,67.16666666666667,Primavera
Joá,2.8708400561400635,-23.004,-43.298,2020,12,28.26451612903226,34.7,185.6,66.7741935483871,Verao
Joá,2.8708400561400635,-23.004,-43.298,2021,1,30.82258064516129,37.3,102.6,53.87096774193548,Verao
Joá,2.8708400561400635,-23.004,-43.298,2021,2,28.84642857142857,35.4,117.4,61.392857142857146,Verao
Joá,2.8708400561400635,-23.004,-43.298,2021,3,30.31290322580645,34.3,84.5,54.41935483870968,Outono
Joá,2.8708400561400635,-23.004,-43.298,2021,4,26.006666666666668,33.7,98.6,58.5,Outono
Joá,2.8708400561400635,-23.004,-43.298,2021,5,25.067741935483877,33.4,41.900000000000006,60.0,Outono
Joá,2.8708400561400635,-23.004,-43.298,2021,6,23.793333333333333,29.0,45.9,62.1,Inverno
Joá,2.8708400561400635,-23.004,-43.298,2021,7,23.003225806451614,31.3,23.3,53.0,Inverno
Joá,2.8708400561400635,-23.004,-43.298,2021,8,25.11935483870968,35.0,73.3,53.70967741935484,Inverno
Joá,2.8708400561400635,-23.004,-43.298,2021,9,26.346666666666668,37.2,24.8,58.1,Primavera
Joá,2.8708400561400635,-23.004,-43.298,2021,10,24.60967741935484,33.9,166.3,69.7741935483871,Primavera
Joá,2.8708400561400635,-23.004,-43.298,2021,11,25.206666666666667,31.9,130.3,67.06666666666666,Primavera
Joá,2.8708400561400635,-23.004,-43.298,2021,12,26.861290322580647,33.3,176.1,67.45161290322581,Verao
Joá,2.8708400561400635,-23.004,-43.298,2022,1,28.89354838709677,35.7,222.3,66.48387096774194,Verao
Joá,2.8708400561400635,-23.004,-43.298,2022,2,28.12142857142857,32.7,155.3,68.64285714285714,Verao
Joá,2.8708400561400635,-23.004,-43.298,2022,3,30.83870967741936,35.1,48.2,52.67741935483871,Outono
Joá,2.8708400561400635,-23.004,-43.298,2022,4,26.596666666666668,34.0,167.3,67.1,Outono
Joá,2.8708400561400635,-23.004,-43.298,2022,5,24.81290322580645,32.0,44.5,59.87096774193548,Outono
Joá,2.8708400561400635,-23.004,-43.298,2022,6,23.40666666666667,28.5,71.4,62.86666666666667,Inverno
Joá,2.8708400561400635,-23.004,-43.298,2022,7,26.029032258064515,31.2,25.3,50.96774193548387,Inverno
Joá,2.8708400561400635,-23.004,-43.298,2022,8,24.3,33.2,69.2,54.774193548387096,Inverno
Joá,2.8708400561400635,-23.004,-43.298,2022,9,23.75,36.4,134.3,59.43333333333333,Primavera
Joá,2.8708400561400635,-23.004,-43.298,2022,10,26.55483870967742,34.1,74.8,66.19354838709677,Primavera
Joá,2.8708400561400635,-23.004,-43.298,2022,11,25.24333333333333,32.9,164.6,65.83333333333333,Primavera
Joá,2.8708400561400635,-23.004,-43.298,2022,12,27.20967741935484,32.8,227.3,65.70967741935483,Verao
Joá,2.8708400561400635,-23.004,-43.298,2023,1,28.32903225806452,32.4,262.7,69.6774193548387,Verao
Joá,2.8708400561400635,-23.004,-43.298,2023,2,30.15714285714285,34.2,189.4,66.60714285714286,Verao
Joá,2.8708400561400635,-23.004,-43.298,2023,3,29.17096774193548,34.1,86.1,63.70967741935484,Outono
Joá,2.8708400561400635,-23.004,-43.298,2023,4,26.276666666666664,30.5,90.4,63.86666666666667,Outono
Joá,2.8708400561400635,-23.004,-43.298,2023,5,24.5,27.7,58.400000000000006,64.54838709677419,Outono
Joá,2.8708400561400635,-23.004,-43.298,2023,6,24.93,29.9,21.9,55.96666666666667,Inverno
Joá,2.8708400561400635,-23.004,-43.298,2023,7,24.98064516129032,34.5,57.0,51.80645161290322,Inverno
Joá,2.8708400561400635,-23.004,-43.298,2023,8,26.17419354838709,37.0,109.7,56.64516129032258,Inverno
Joá,2.8708400561400635,-23.004,-43.298,2023,9,28.596666666666668,38.3,38.7,54.266666666666666,Primavera
Joá,2.8708400561400635,-23.004,-43.298,2023,10,27.6,36.6,80.3,65.16129032258064,Primavera
Joá,2.8708400561400635,-23.004,-43.298,2023,11,29.60333333333333,40.1,72.39999999999999,57.53333333333333,Primavera
Joá,2.8708400561400635,-23.004,-43.298,2023,12,29.53548387096774,37.9,110.0,59.74193548387097,Verao
Lagoa,0.0316104155987791,-22.9735,-43.214,2020,1,29.09032258064516,35.3,103.0,65.58064516129032,Verao
Lagoa,0.0316104155987791,-22.9735,-43.214,2020,2,28.196551724137933,34.0,262.5,71.37931034482759,Verao
Lagoa,0.0316104155987791,-22.9735,-43.214,2020,3,26.616129032258065,32.2,146.8,71.6774193548387,Outono
Lagoa,0.0316104155987791,-22.9735,-43.214,2020,4,25.67,31.4,45.6,67.26666666666667,Outono
Lagoa,0.0316104155987791,-22.9735,-43.214,2020,5,24.751612903225805,29.5,95.9,62.38709677419355,Outono
Lagoa,0.0316104155987791,-22.9735,-43.214,2020,6,25.973333333333336,30.7,27.1,61.43333333333333,Inverno
Lagoa,0.0316104155987791,-22.9735,-43.214,2020,7,25.14516129032258,31.0,61.5,59.67741935483871,Inverno
Lagoa,0.0316104155987791,-22.9735,-43.214,2020,8,24.396774193548385,32.0,64.0,61.29032258064516,Inverno
Lagoa,0.0316104155987791,-22.9735,-43.214,2020,9,26.69,34.1,155.5,66.7,Primavera
Lagoa,0.0316104155987791,-22.9735,-43.214,2020,10,26.638709677419357,37.8,89.39999999999999,65.74193548387096,Primavera
Lagoa,0.0316104155987791,-22.9735,-43.214,2020,11,25.44333333333333,30.8,126.2,71.0,Primavera
Lagoa,0.0316104155987791,-22.9735,-43.214,2020,12,27.870967741935484,34.5,188.9,71.93548387096774,Verao
Lagoa,0.0316104155987791,-22.9735,-43.214,2021,1,29.82258064516129,36.1,88.1,62.354838709677416,Verao
Lagoa,0.0316104155987791,-22.9735,-43.214,2021,2,28.264285714285712,33.0,104.8,67.71428571428571,Verao
Lagoa,0.0316104155987791,-22.9735,-43.214,2021,3,29.54516129032258,34.0,71.9,62.064516129032256,Outono
Lagoa,0.0316104155987791,-22.9735,-43.214,2021,4,25.863333333333333,33.0,101.4,63.06666666666667,Outono
Lagoa,0.0316104155987791,-22.9735,-43.214,2021,5,24.870967741935484,33.2,40.4,64.96774193548387,Outono
Lagoa,0.0316104155987791,-22.9735,-43.214,2021,6,23.78,28.8,42.5,65.83333333333333,Inverno
Lagoa,0.0316104155987791,-22.9735,-43.214,2021,7,22.741935483870968,30.2,22.3,58.354838709677416,Inverno
Lagoa,0.0316104155987791,-22.9735,-43.214,2021,8,24.541935483870965,34.1,61.1,60.193548387096776,Inverno
Lagoa,0.0316104155987791,-22.9735,-43.214,2021,9,25.53,35.1,21.6,65.63333333333334,Primavera
Lagoa,0.0316104155987791,-22.9735,-43.214,2021,10,24.38387096774193,33.0,161.8,73.6774193548387,Primavera
Lagoa,0.0316104155987791,-22.9735,-43.214,2021,11,25.01,31.5,106.9,70.8,Primavera
Lagoa,0.0316104155987791,-22.9735,-43.214,2021,12,26.625806451612902,33.0,174.6,71.74193548387096,Verao
Lagoa,0.0316104155987791,-22.9735,-43.214,2022,1,28.62258064516129,35.5,207.8,69.74193548387096,Verao
Lagoa,0.0316104155987791,-22.9735,-43.214,2022,2,27.942857142857143,32.2,135.1,72.14285714285714,Verao
Lagoa,0.0316104155987791,-22.9735,-43.214,2022,3,29.874193548387098,34.3,46.5,60.87096774193548,Outono
Lagoa,0.0316104155987791,-22.9735,-43.214,2022,4,26.51333333333333,33.8,209.8,70.53333333333333,Outono
Lagoa,0.0316104155987791,-22.9735,-43.214,2022,5,24.76129032258065,31.9,40.3,63.774193548387096,Outono
Lagoa,0.0316104155987791,-22.9735,-43.214,2022,6,23.26333333333333,27.9,71.6,66.56666666666666,Inverno
Lagoa,0.0316104155987791,-22.9735,-43.214,2022,7,25.541935483870965,30.5,22.200000000000003,58.096774193548384,Inverno
Lagoa,0.0316104155987791,-22.9735,-43.214,2022,8,24.0,32.2,57.0,60.41935483870968,Inverno
Lagoa,0.0316104155987791,-22.9735,-43.214,2022,9,23.37,34.7,125.1,64.43333333333334,Primavera
Lagoa,0.0316104155987791,-22.9735,-43.214,2022,10,26.0,33.0,82.60000000000001,71.3225806451613,Primavera
Lagoa,0.0316104155987791,-22.9735,-43.214,2022,11,25.05666666666667,32.5,150.6,70.3,Primavera
Lagoa,0.0316104155987791,-22.9735,-43.214,2022,12,26.925806451612903,32.3,191.1,70.58064516129032,Verao
Lagoa,0.0316104155987791,-22.9735,-43.214,2023,1,28.216129032258067,32.5,197.5,72.54838709677419,Verao
Lagoa,0.0316104155987791,-22.9735,-43.214,2023,2,29.939285714285717,33.9,128.7,69.82142857142857,Verao
Lagoa,0.0316104155987791,-22.9735,-43.214,2023,3,28.80322580645161,33.1,72.2,69.38709677419355,Outono
Lagoa,0.0316104155987791,-22.9735,-43.214,2023,4,26.24333333333333,29.5,80.2,67.46666666666667,Outono
Lagoa,0.0316104155987791,-22.9735,-43.214,2023,5,24.39354838709677,27.3,63.3,68.74193548387096,Outono
Lagoa,0.0316104155987791,-22.9735,-43.214,2023,6,24.706666666666667,29.4,28.1,61.5,Inverno
Lagoa,0.0316104155987791,-22.9735,-43.214,2023,7,24.848387096774196,34.7,55.8,55.12903225806452,Inverno
Lagoa,0.0316104155987791,-22.9735,-43.214,2023,8,25.83870967741936,36.8,113.5,61.096774193548384,Inverno
Lagoa,0.0316104155987791,-22.9735,-43.214,2023,9,28.09333333333333,38.2,33.3,57.43333333333333,Primavera
Lagoa,0.0316104155987791,-22.9735,-43.214,2023,10,27.225806451612904,35.4,75.7,68.25806451612904,Primavera
Lagoa,0.0316104155987791,-22.9735,-43.214,2023,11,29.336666666666662,39.8,50.9,60.7,Primavera
Lagoa,0.0316104155987791,-22.9735,-43.214,2023,12,29.52258064516129,38.7,90.4,60.45161290322581,Verao
Laranjeiras,1.4288140989382585,-22.9357,-43.1868,2020,1,29.09032258064516,35.3,103.0,65.58064516129032,Verao
Laranjeiras,1.4288140989382585,-22.9357,-43.1868,2020,2,28.196551724137933,34.0,262.5,71.37931034482759,Verao
Laranjeiras,1.4288140989382585,-22.9357,-43.1868,2020,3,26.616129032258065,32.2,146.8,71.6774193548387,Outono
Laranjeiras,1.4288140989382585,-22.9357,-43.1868,2020,4,25.67,31.4,45.6,67.26666666666667,Outono
Laranjeiras,1.4288140989382585,-22.9357,-43.1868,2020,5,24.751612903225805,29.5,95.9,62.38709677419355,Outono
Laranjeiras,1.4288140989382585,-22.9357,-43.1868,2020,6,25.973333333333336,30.7,27.1,61.43333333333333,Inverno
Laranjeiras,1.4288140989382585,-22.9357,-43.1868,2020,7,25.14516129032258,31.0,61.5,59.67741935483871,Inverno
Laranjeiras,1.4288140989382585,-22.9357,-43.1868,2020,8,24.396774193548385,32.0,64.0,61.29032258064516,Inverno
Laranjeiras,1.4288140989382585,-22.9357,-43.1868,2020,9,26.69,34.1,155.5,66.7,Primavera
Laranjeiras,1.4288140989382585,-22.9357,-43.1868,2020,10,26.638709677419357,37.8,89.39999999999999,65.74193548387096,Primavera
Laranjeiras,1.4288140989382585,-22.9357,-43.1868,2020,11,25.44333333333333,30.8,126.2,71.0,Primavera
Laranjeiras,1.4288140989382585,-22.9357,-43.1868,2020,12,27.870967741935484,34.5,188.9,71.93548387096774,Verao
Laranjeiras,1.4288140989382585,-22.9357,-43.1868,2021,1,29.82258064516129,36.1,88.1,62.354838709677416,Verao
Laranjeiras,1.4288140989382585,-22.9357,-43.1868,2021,2,28.264285714285712,33.0,104.8,67.71428571428571,Verao
Laranjeiras,1.4288140989382585,-22.9357,-43.1868,2021,3,29.54516129032258,34.0,71.9,62.064516129032256,Outono
Laranjeiras,1.4288140989382585,-22.9357,-43.1868,2021,4,25.863333333333333,33.0,101.4,63.06666666666667,Outono
Laranjeiras,1.4288140989382585,-22.9357,-43.1868,2021,5,24.870967741935484,33.2,40.4,64.96774193548387,Outono
Laranjeiras,1.4288140989382585,-22.9357,-43.1868,2021,6,23.78,28.8,42.5,65.83333333333333,Inverno
Laranjeiras,1.4288140989382585,-22.9357,-43.1868,2021,7,22.741935483870968,30.2,22.3,58.354838709677416,Inverno
Laranjeiras,1.4288140989382585,-22.9357,-43.1868,2021,8,24.541935483870965,34.1,61.1,60.193548387096776,Inverno
Laranjeiras,1.4288140989382585,-22.9357,-43.1868,2021,9,25.53,35.1,21.6,65.63333333333334,Primavera
Laranjeiras,1.4288140989382585,-22.9357,-43.1868,2021,10,24.38387096774193,33.0,161.8,73.6774193548387,Primavera
Laranjeiras,1.4288140989382585,-22.9357,-43.1868,2021,11,25.01,31.5,106.9,70.8,Primavera
Laranjeiras,1.4288140989382585,-22.9357,-43.1868,2021,12,26.625806451612902,33.0,174.6,71.74193548387096,Verao
Laranjeiras,1.4288140989382585,-22.9357,-43.1868,2022,1,28.62258064516129,35.5,207.8,69.74193548387096,Verao
Laranjeiras,1.4288140989382585,-22.9357,-43.1868,2022,2,27.942857142857143,32.2,135.1,72.14285714285714,Verao
Laranjeiras,1.4288140989382585,-22.9357,-43.1868,2022,3,29.874193548387098,34.3,46.5,60.87096774193548,Outono
Laranjeiras,1.4288140989382585,-22.9357,-43.1868,2022,4,26.51333333333333,33.8,209.8,70.53333333333333,Outono
Laranjeiras,1.4288140989382585,-22.9357,-43.1868,2022,5,24.76129032258065,31.9,40.3,63.774193548387096,Outono
Laranjeiras,1.4288140989382585,-22.9357,-43.1868,2022,6,23.26333333333333,27.9,71.6,66.56666666666666,Inverno
Laranjeiras,1.4288140989382585,-22.9357,-43.1868,2022,7,25.541935483870965,30.5,22.200000000000003,58.096774193548384,Inverno
Laranjeiras,1.4288140989382585,-22.9357,-43.1868,2022,8,24.0,32.2,57.0,60.41935483870968,Inverno
Laranjeiras,1.4288140989382585,-22.9357,-43.1868,2022,9,23.37,34.7,125.1,64.43333333333334,Primavera
Laranjeiras,1.4288140989382585,-22.9357,-43.1868,2022,10,26.0,33.0,82.60000000000001,71.3225806451613,Primavera
Laranjeiras,1.4288140989382585,-22.9357,-43.1868,2022,11,25.05666666666667,32.5,150.6,70.3,Primavera
Laranjeiras,1.4288140989382585,-22.9357,-43.1868,2022,12,26.925806451612903,32.3,191.1,70.58064516129032,Verao
Laranjeiras,1.4288140989382585,-22.9357,-43.1868,2023,1,28.216129032258067,32.5,197.5,72.54838709677419,Verao
Laranjeiras,1.4288140989382585,-22.9357,-43.1868,2023,2,29.939285714285717,33.9,128.7,69.82142857142857,Verao
Laranjeiras,1.4288140989382585,-22.9357,-43.1868,2023,3,28.80322580645161,33.1,72.2,69.38709677419355,Outono
Laranjeiras,1.4288140989382585,-22.9357,-43.1868,2023,4,26.24333333333333,29.5,80.2,67.46666666666667,Outono
Laranjeiras,1.4288140989382585,-22.9357,-43.1868,2023,5,24.39354838709677,27.3,63.3,68.74193548387096,Outono
Laranjeiras,1.4288140989382585,-22.9357,-43.1868,2023,6,24.706666666666667,29.4,28.1,61.5,Inverno
Laranjeiras,1.4288140989382585,-22.9357,-43.1868,2023,7,24.848387096774196,34.7,55.8,55.12903225806452,Inverno
Laranjeiras,1.4288140989382585,-22.9357,-43.1868,2023,8,25.83870967741936,36.8,113.5,61.096774193548384,Inverno
Laranjeiras,1.4288140989382585,-22.9357,-43.1868,2023,9,28.09333333333333,38.2,33.3,57.43333333333333,Primavera
Laranjeiras,1.4288140989382585,-22.9357,-43.1868,2023,10,27.225806451612904,35.4,75.7,68.25806451612904,Primavera
Laranjeiras,1.4288140989382585,-22.9357,-43.1868,2023,11,29.336666666666662,39.8,50.9,60.7,Primavera
Laranjeiras,1.4288140989382585,-22.9357,-43.1868,2023,12,29.52258064516129,38.7,90.4,60.45161290322581,Verao
Leblon,0.1690792290679304,-22.9846,-43.2227,2020,1,29.09032258064516,35.3,103.0,65.58064516129032,Verao
Leblon,0.1690792290679304,-22.9846,-43.2227,2020,2,28.196551724137933,34.0,262.5,71.37931034482759,Verao
Leblon,0.1690792290679304,-22.9846,-43.2227,2020,3,26.616129032258065,32.2,146.8,71.6774193548387,Outono
Leblon,0.1690792290679304,-22.9846,-43.2227,2020,4,25.67,31.4,45.6,67.26666666666667,Outono
Leblon,0.1690792290679304,-22.9846,-43.2227,2020,5,24.751612903225805,29.5,95.9,62.38709677419355,Outono
Leblon,0.1690792290679304,-22.9846,-43.2227,2020,6,25.973333333333336,30.7,27.1,61.43333333333333,Inverno
Leblon,0.1690792290679304,-22.9846,-43.2227,2020,7,25.14516129032258,31.0,61.5,59.67741935483871,Inverno
Leblon,0.1690792290679304,-22.9846,-43.2227,2020,8,24.396774193548385,32.0,64.0,61.29032258064516,Inverno
Leblon,0.1690792290679304,-22.9846,-43.2227,2020,9,26.69,34.1,155.5,66.7,Primavera
Leblon,0.1690792290679304,-22.9846,-43.2227,2020,10,26.638709677419357,37.8,89.39999999999999,65.74193548387096,Primavera
